Holder,Action,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,start_msg.started,start_msg.stopped,RespButton_start_trial.keys,RespButton_start_trial.rt,RespButton_start_trial.started,RespButton_start_trial.stopped,GREEN.started,GREEN.stopped,LEFT_RED.started,LEFT_RED.stopped,RIGHT_RED.started,RIGHT_RED.stopped,LEFT_CIRCLE.started,LEFT_CIRCLE.stopped,CENTER_CIRCLE.started,CENTER_CIRCLE.stopped,RIGHT_CIRCLE.started,RIGHT_CIRCLE.stopped,SOUND_DELAY_MS_LEFT,SOUND_DELAY_MS_RIGHT,CORRECT,VALIDITY,RELEASE_TIME,TOUCH_TIME,BOTTLE_RESPONSE_POSITION,text.started,text.stopped,pid,left_position,right_position,date,expName,psychopyVersion,frameRate,
left,go,2,0,2,0,11,0,66,0,1227.5739932060242,None,1,0.8880159854888916,1227.5739932060242,None,1228.5527350902557,None,1229.5585761070251,1229.9131700992584,1229.5585761070251,1229.9131700992584,1228.5527350902557,None,1228.5527350902557,None,1228.5527350902557,None,-1,-1,1,True,405.8260917663574,1004.6470165252686,left,1231.8523571491241,None,2,icub,clamp,2021_Dec_21_0944,exp,2021.2.3,59.95280166837954,
right,go,2,0,2,0,11,1,67,4,1232.353154182434,None,1,1.14457106590271,1232.353154182434,None,1233.5781240463257,None,1234.6105921268463,1234.973757982254,1234.6105921268463,1234.973757982254,1233.5781240463257,None,1233.5781240463257,None,1233.5781240463257,None,-1,-1,1,True,363.62409591674805,889.3351554870605,right,1236.7082741260529,None,2,icub,clamp,2021_Dec_21_0944,exp,2021.2.3,59.95280166837954,
right,go,2,0,2,0,11,2,68,4,1237.2101221084595,None,1,0.6735680103302002,1237.2101221084595,None,1238.0026421546936,None,1238.9988210201263,1239.3520681858063,1238.9988210201263,1239.3520681858063,1238.0026421546936,None,1238.0026421546936,None,1238.0026421546936,None,-1,-1,1,True,361.07683181762695,843.0240154266357,right,1241.0797560214996,None,2,icub,clamp,2021_Dec_21_0944,exp,2021.2.3,59.95280166837954,
right,stop,2,0,2,0,11,3,69,5,1241.6062910556793,None,1,0.8825900554656982,1241.6062910556793,None,1242.5829901695251,None,1243.608924150467,1243.9476041793823,1243.608924150467,1243.9476041793823,1242.5829901695251,None,1242.5829901695251,None,1242.5829901695251,None,700,700,1,True,400.1615047454834,-1.0,-1,1247.886146068573,None,2,icub,clamp,2021_Dec_21_0944,exp,2021.2.3,59.95280166837954,
left,go,2,0,2,0,11,4,70,1,1248.4184482097626,None,1,2.2067220211029053,1248.4184482097626,None,1250.7638530731201,None,1251.7445471286774,1252.113265991211,1251.7445471286774,1252.113265991211,1250.7638530731201,None,1250.7638530731201,None,1250.7638530731201,None,-1,-1,1,True,382.1678161621094,920.5014705657959,left,1253.9451220035553,None,2,icub,clamp,2021_Dec_21_0944,exp,2021.2.3,59.95280166837954,
left,go,2,0,2,0,11,5,71,0,1254.448084115982,None,1,0.761620044708252,1254.448084115982,None,1255.3001310825348,None,1256.32794713974,1256.687075138092,1256.32794713974,1256.687075138092,1255.3001310825348,None,1255.3001310825348,None,1255.3001310825348,None,-1,-1,1,True,353.0898094177246,887.6373767852783,left,1258.451285123825,None,2,icub,clamp,2021_Dec_21_0944,exp,2021.2.3,59.95280166837954,
left,stop,2,0,2,0,12,0,72,2,1258.9561760425568,None,1,1.0791490077972412,1258.9561760425568,None,1260.120789051056,None,1261.150029182434,1261.4984641075134,1261.150029182434,1261.4984641075134,1260.120789051056,None,1260.120789051056,None,1260.120789051056,None,700,750,0,True,347.9940891265869,718.3663845062256,left,1263.061214208603,None,2,icub,clamp,2021_Dec_21_0944,exp,2021.2.3,59.95280166837954,
left,stop,2,0,2,0,12,1,73,2,1263.5840420722961,None,1,0.8273670673370361,1263.5840420722961,None,1264.497174024582,None,1265.5119400024414,1265.8654141426086,1265.5119400024414,1265.8654141426086,1264.497174024582,None,1264.497174024582,None,1264.497174024582,None,650,750,1,True,362.96606063842773,-1.0,-1,1269.7510759830475,None,2,icub,clamp,2021_Dec_21_0944,exp,2021.2.3,59.95280166837954,
right,stop,2,0,2,0,12,2,74,5,1270.2456471920013,None,1,0.5324709415435791,1270.2456471920013,None,1270.8574941158295,None,1271.8263490200043,1272.1735010147095,1271.8263490200043,1272.1735010147095,1270.8574941158295,None,1270.8574941158295,None,1270.8574941158295,None,700,750,0,True,416.2416458129883,861.5245819091797,right,1274.0204071998596,None,2,icub,clamp,2021_Dec_21_0944,exp,2021.2.3,59.95280166837954,
right,stop,2,0,2,0,12,3,75,5,1274.5161089897156,None,1,0.8992459774017334,1274.5161089897156,None,1275.4959530830383,None,1276.520348072052,1276.874305009842,1276.520348072052,1276.874305009842,1275.4959530830383,None,1275.4959530830383,None,1275.4959530830383,None,700,700,1,True,440.34671783447266,-1.0,-1,1280.815880060196,None,2,icub,clamp,2021_Dec_21_0944,exp,2021.2.3,59.95280166837954,
